1	833	162	316	928	560	424	268	973	552	
632	743	108	248	450	21	498	868	771	321	
288	233	68	398	354	755	440	474	769	137	
26	967	146	475	699	183	386	886	394	685	
69	148	835	624	295	187	63	990	764	991	
663	736	107	502	475	631	94	89	966	669	
190	257	702	273	437	867	549	285	318	398	
557	962	326	541	335	919	502	751	285	309	
456	229	933	171	575	320	348	905	523	58	
889	24	368	594	762	564	246	771	242	200	
398	972	389	143	192	451	720	948	269	160	
96	549	729	609	252	235	793	656	870	136	
16	844	731	456	590	7	345	166	411	602	
933	939	837	973	527	867	595	208	183	964	
316	828	309	542	214	59	812	462	940	234	
395	395	899	944	898	340	432	620	740	999	
290	500	689	388	861	906	898	167	137	121	
407	681	527	73	774	727	169	213	10	489	
634	261	468	446	904	217	623	696	913	497	
319	996	321	215	194	716	59	917	631	395	
204	16	130	974	404	908	481	306	916	946	
346	123	269	263	645	608	473	699	173	739	
640	433	744	794	76	818	927	739	608	270	
356	751	943	185	353	163	169	10	785	566	
278	659	29	289	127	412	975	732	687	366	
767	321	574	747	499	873	196	103	349	392	
169	147	607	643	378	458	184	383	861	861	
705	18	781	777	465	672	132	331	544	586	
10	878	443	898	586	891	485	306	876	82	
604	918	530	550	522	74	731	755	872	798	
161	40	433	659	507	95	277	303	526	819	
659	154	308	789	900	906	202	522	151	801	
798	340	881	408	595	626	474	115	817	406	
498	991	503	116	237	477	772	372	564	338	
781	716	275	901	560	581	692	382	654	264	
162	206	88	181	831	900	633	257	157	165	
425	511	436	420	578	236	223	357	814	537	
892	383	824	59	847	751	108	847	609	420	
339	372	688	221	138	701	216	890	54	77	
343	646	155	911	68	586	323	225	283	156	
600	434	758	689	229	612	968	672	91	967	
382	786	656	452	57	106	645	753	724	781	
418	161	382	895	325	298	349	748	749	959	
560	738	760	784	381	149	164	878	707	137	
794	584	513	282	105	751	215	210	743	589	
560	698	118	921	296	135	500	32	239	657	
868	676	165	396	560	175	844	27	828	293	
483	158	305	954	88	999	31	82	111	322	
370	375	801	649	159	842	633	51	798	784	
670	513	441	865	753	486	319	688	834	720	
510	528	835	970	112	703	866	481	763	478	
913	2	761	759	440	283	61	555	534	624	
993	692	400	261	70	305	873	901	168	142	
943	314	685	921	583	564	652	819	170	258	
235	109	327	341	823	445	588	837	836	271	
95	798	459	81	114	839	132	872	330	345	
210	367	681	612	559	274	821	533	543	891	
849	882	263	468	269	412	517	620	918	420	
617	496	364	320	93	674	535	18	140	979	
127	838	237	531	709	629	262	375	327	113	
696	428	492	217	855	398	544	872	145	682	
797	807	716	659	703	8	568	858	101	743	
535	868	697	544	489	528	833	62	321	323	
107	797	459	709	500	530	617	96	488	882	
121	387	300	738	486	961	115	753	610	24	
394	252	408	613	509	731	518	365	949	646	
998	308	370	945	118	731	330	539	525	874	
36	680	778	18	328	878	761	192	707	289	
493	879	632	62	625	528	110	398	639	444	
800	19	480	677	774	916	819	356	51	159	
771	368	87	783	368	675	254	695	474	807	
969	241	431	790	682	815	668	934	677	437	
80	544	32	955	198	406	659	303	960	297	
691	333	465	862	842	249	141	990	512	284	
497	693	652	516	872	987	252	80	851	577	
905	47	68	10	54	697	925	473	228	14	
985	316	962	648	132	212	155	78	114	358	
541	652	60	978	267	533	494	227	444	158	
217	206	299	910	13	955	454	327	323	501	
234	539	540	211	112	212	917	429	926	541	
333	751	18	390	908	871	275	237	296	923	
837	979	466	296	514	642	302	626	615	722	
651	680	922	579	938	339	367	868	750	659	
594	153	101	731	756	636	89	432	204	162	
362	445	995	311	447	440	42	747	480	361	
616	462	722	522	287	241	230	906	966	368	
683	348	515	305	978	630	167	739	248	334	
413	915	679	726	218	274	764	209	235	445	
465	580	725	496	490	116	335	977	609	539	
995	593	412	121	689	37	957	842	821	909	
984	87	116	666	504	19	885	839	52	862	
822	655	338	282	854	1000	265	728	799	779	
363	604	271	717	25	640	264	730	902	121	
291	561	493	997	149	728	722	205	472	792	
858	718	689	360	349	872	732	354	608	70	
30	216	915	722	118	596	617	660	755	392	
139	259	189	249	431	944	797	539	932	809	
553	855	524	763	354	796	271	368	957	269	
573	806	860	513	91	625	361	634	413	68	
632	669	184	138	679	613	683	340	379	570	
272	851	301	13	275	788	298	127	932	692	
453	423	24	467	405	963	318	87	585	936	
331	11	314	424	336	46	717	9	569	384	
678	747	539	706	630	112	122	525	992	624	
717	201	277	987	971	349	316	16	764	575	
90	871	796	511	452	919	19	554	774	330	
814	80	692	183	224	676	633	573	864	411	
580	473	625	841	398	621	970	664	268	73	
724	333	539	656	230	409	95	83	416	219	
361	459	459	490	330	294	723	264	842	75	
809	928	359	495	737	977	326	716	681	762	
726	655	841	132	248	952	92	738	451	48	
624	386	207	775	738	861	727	733	857	237	
914	303	371	483	755	68	730	763	193	856	
610	211	30	394	787	772	569	362	118	24	
81	1	407	647	196	832	956	441	397	755	
361	470	557	343	206	620	64	635	60	467	
648	724	698	64	540	616	386	35	62	880	
654	690	419	308	149	642	455	680	200	190	
837	564	997	122	416	631	67	895	163	306	
220	816	521	875	929	894	156	807	888	659	
617	196	275	713	844	32	50	125	443	669	
474	673	817	482	628	863	892	173	943	948	
726	668	266	944	446	64	835	191	330	624	
285	322	205	897	857	558	783	427	677	737	
962	45	834	357	893	22	238	556	981	390	
712	282	933	604	278	348	497	395	887	534	
666	804	991	346	716	618	620	412	31	17	
793	15	4	891	200	17	883	42	788	805	
918	474	500	417	719	92	928	353	4	317	
417	232	129	778	896	807	365	767	629	693	
352	810	512	592	165	996	66	170	166	999	
384	786	956	673	239	51	348	106	303	84	
658	198	574	764	990	51	71	612	140	498	
453	940	445	34	805	773	740	21	618	230	
292	367	671	685	113	599	218	112	456	47	
299	654	361	556	667	968	237	343	673	801	
473	230	177	657	218	407	135	475	845	787	
894	39	875	879	454	684	56	868	813	52	
696	302	677	743	808	950	319	286	735	209	
361	658	783	987	611	121	202	878	292	628	
731	952	12	92	73	619	582	817	943	874	
110	869	493	169	168	151	383	845	820	212	
498	66	431	288	288	532	497	297	123	690	
307	511	119	742	334	945	764	726	293	321	
283	728	433	731	289	615	790	399	47	164	
617	463	150	82	69	906	833	530	876	839	
659	724	704	972	946	390	22	932	787	770	
861	167	797	672	787	516	488	263	769	138	
133	276	545	505	447	420	782	59	807	698	
990	795	961	94	715	395	651	793	348	494	
46	227	901	412	51	946	605	296	615	33	
657	569	688	288	800	106	329	35	351	149	
529	217	545	720	382	175	835	363	588	13	
516	179	466	709	539	672	51	334	78	532	
910	27	889	814	763	580	115	391	891	809	
498	559	927	141	111	526	855	9	41	986	
585	726	227	779	321	512	596	726	115	551	
206	858	92	332	862	854	106	638	714	222	
674	620	115	789	872	694	583	746	572	48	
95	472	419	295	961	557	152	771	9	75	
419	85	964	926	747	79	379	546	217	913	
107	346	955	741	706	659	416	453	537	452	
319	16	837	151	832	686	733	51	309	451	
889	701	422	771	561	938	637	810	591	442	
345	553	943	718	301	844	355	749	411	534	
227	636	628	252	119	975	986	832	930	135	
724	893	337	516	167	81	776	14	348	535	
698	280	501	36	922	225	188	374	468	755	
665	52	181	439	512	354	282	302	318	792	
726	677	753	175	621	100	926	562	9	325	
767	8	275	663	502	573	520	228	576	513	
360	847	751	390	468	993	125	210	122	649	
480	817	253	325	80	805	707	322	699	980	
15	749	634	489	659	223	472	939	754	828	
347	425	195	373	815	716	648	301	3	814	
921	980	977	386	989	310	866	441	493	874	
2	280	768	133	346	559	621	574	102	198	
544	476	812	672	241	867	455	33	760	295	
537	369	498	309	852	49	777	221	968	596	
987	323	637	337	828	382	550	945	24	829	
189	638	312	538	674	459	497	730	732	850	
21	659	602	594	153	844	420	212	533	404	
383	712	637	975	25	967	162	325	924	687	
890	886	244	495	782	243	6	229	119	34	
317	986	568	717	859	322	975	130	49	937	
902	725	502	720	718	805	248	541	411	765	
929	994	219	232	490	521	579	623	64	548	
589	653	57	120	123	122	267	39	896	695	
119	110	216	354	576	256	364	996	192	925	
247	540	405	326	645	720	590	629	36	920	
756	761	445	708	155	165	413	222	920	612	
590	542	909	987	927	245	20	772	577	544	
196	356	725	648	190	441	828	102	882	187	
154	636	497	640	847	180	62	181	594	841	
270	648	528	445	931	302	891	553	773	136	
565	465	527	345	406	976	329	821	612	830	
524	328	303	9	6	90	268	682	132	584	
691	776	342	441	635	657	597	535	706	450	
331	232	613	846	673	394	63	342	649	764	
59	355	202	181	961	839	956	833	183	734	
716	807	237	168	124	247	803	336	750	27	
878	211	503	616	750	879	425	514	39	899	
711	40	406	695	609	213	317	524	735	577	
383	402	325	465	636	546	732	927	290	65	
789	136	756	27	622	710	320	403	487	333	
123	387	546	263	669	990	567	389	22	21	
272	626	709	954	155	82	323	191	240	212	
945	935	527	761	617	760	50	34	957	210	
954	667	747	68	773	808	669	256	24	511	
946	697	306	251	467	12	771	810	720	531	
305	278	906	247	941	622	812	199	805	330	
607	127	697	352	286	865	662	419	411	711	
557	286	599	537	554	789	427	14	620	685	
938	111	351	158	722	668	40	181	469	539	
389	773	587	970	47	969	202	360	152	678	
373	684	841	178	89	260	999	878	36	286	
514	300	576	895	977	442	854	875	573	656	
681	742	411	388	718	829	851	373	432	158	
24	323	975	361	573	229	743	303	684	405	
588	139	222	308	811	608	615	831	801	765	
540	128	145	364	329	875	169	256	384	453	
81	941	886	445	821	286	198	599	586	529	
174	672	274	657	391	719	957	2	814	387	
226	17	677	362	596	573	174	235	368	498	
400	849	970	661	661	24	910	5	228	184	
208	683	314	260	832	923	350	637	220	915	
978	971	989	908	432	867	888	656	973	70	
822	964	329	828	339	316	688	954	979	262	
287	758	340	384	782	53	705	622	773	643	
406	453	8	497	29	909	23	562	930	650	
386	171	675	819	524	739	378	28	491	521	
360	105	408	98	870	608	156	687	526	500	
645	614	958	203	685	403	898	310	517	493	
368	755	721	842	228	571	73	29	217	836	
632	866	385	678	982	292	517	55	565	848	
52	227	279	610	446	744	526	698	906	213	
195	736	502	331	845	665	262	398	771	910	
480	741	375	889	408	349	553	86	464	827	
533	871	255	863	607	464	967	327	586	860	
484	688	69	944	377	178	499	807	213	648	
523	742	193	999	753	650	320	827	257	677	
729	894	209	393	1000	772	524	523	984	598	
107	84	152	603	618	8	212	917	53	380	
77	885	218	890	545	289	909	403	84	523	
984	42	222	281	416	152	801	303	24	710	
156	150	736	35	480	978	113	125	95	130	
118	614	192	651	864	972	225	192	80	681	
531	927	911	164	810	37	389	115	10	984	
504	761	486	869	841	938	960	783	374	189	
56	327	575	638	575	372	171	933	274	18	
148	71	539	616	710	773	906	668	189	677	
212	476	520	166	519	166	322	210	664	302	
818	426	906	581	947	774	258	205	350	65	
939	958	858	952	102	602	359	478	259	216	
110	323	615	409	771	337	435	636	579	92	
464	577	620	448	785	11	497	119	696	45	
901	964	644	963	893	759	430	122	653	878	
695	405	42	526	858	129	752	366	218	229	
208	150	777	214	990	58	489	781	322	289	
890	476	610	377	582	359	807	701	563	613	
532	637	600	660	765	571	600	127	929	132	
817	764	505	543	41	326	906	613	782	148	
354	252	149	648	62	817	429	870	39	467	
820	338	744	336	667	781	495	366	66	739	
657	249	913	998	520	543	54	265	534	345	
437	359	679	699	212	835	835	531	51	95	
310	925	336	711	483	156	455	890	829	640	
781	35	62	912	660	218	817	709	451	482	
385	608	376	861	233	524	560	84	731	347	
196	573	863	628	117	876	125	405	71	304	
946	110	186	53	390	67	876	463	311	561	
166	374	110	607	909	237	695	739	716	490	
328	996	422	541	884	629	958	998	37	113	
460	774	353	554	13	684	321	136	401	304	
917	151	981	705	281	234	591	633	936	342	
1000	451	902	474	895	670	679	804	695	11	
624	217	195	117	698	144	247	600	467	938	
605	733	961	572	699	752	955	779	662	894	
908	679	681	976	874	191	908	179	301	158	
667	53	142	60	275	458	559	211	382	739	
905	130	509	302	170	249	971	204	682	879	
866	198	127	283	810	550	199	986	107	565	
852	529	614	382	861	340	641	766	222	592	
555	337	921	340	162	535	85	57	830	117	
645	7	719	251	249	790	816	806	6	50	
453	55	433	446	608	230	513	578	586	978	
151	647	619	402	716	838	327	829	886	411	
200	302	452	743	72	360	182	601	250	223	
921	607	871	640	90	175	355	221	347	612	
469	606	408	412	184	761	787	322	601	301	
889	866	685	262	73	10	801	232	221	325	
39	185	72	367	515	188	564	464	903	867	
728	666	929	204	178	951	636	116	66	711	
219	111	615	802	929	626	286	594	964	757	
432	711	593	810	161	945	206	221	192	445	
214	33	357	52	618	41	672	324	238	522	
449	567	101	496	832	501	272	235	67	404	
52	389	660	929	36	290	997	980	110	762	
365	866	840	389	930	205	775	713	146	753	
465	865	48	269	763	442	884	208	264	908	
358	498	849	187	344	438	939	109	81	606	
481	968	955	318	667	703	288	0	712	356	
46	299	595	550	411	357	838	842	716	215	
158	46	653	548	861	391	734	203	709	738	
831	331	32	69	492	671	127	325	969	893	
559	448	807	5	976	976	165	467	846	296	
962	722	519	927	796	213	86	671	297	632	
678	858	217	572	683	703	166	107	285	737	
770	711	213	525	897	167	630	278	737	149	
602	289	856	561	564	216	616	849	188	381	
529	610	129	865	675	77	510	348	486	839	
501	860	513	435	72	347	240	114	851	621	
706	765	494	286	635	732	236	935	481	540	
756	389	54	706	586	360	215	252	908	197	
548	690	444	539	156	967	894	288	785	607	
950	292	821	777	999	343	971	634	461	146	
197	452	376	948	688	511	100	885	346	260	
288	364	45	785	368	524	908	261	186	520	
856	133	157	165	553	780	326	266	83	664	
490	394	479	872	970	694	757	445	999	909	
659	620	259	572	234	482	541	643	892	803	
312	976	734	591	581	289	577	712	882	663	
577	604	104	554	28	790	467	327	877	882	
550	446	72	187	39	227	249	873	79	233	
679	870	708	997	135	905	619	656	569	779	
943	370	972	732	573	102	351	30	616	852	
32	192	760	881	505	248	366	553	789	967	
934	996	857	483	231	167	132	637	30	952	
494	354	260	932	755	844	701	959	417	955	
293	691	164	54	992	845	12	823	197	210	
971	78	141	315	530	636	784	779	761	873	
455	186	603	241	742	749	43	85	254	223	
717	134	95	231	604	174	614	783	224	564	
